"playerId"|"goals"|"assists"|"matches"|"penalties"
3599|169|139|102|35
420|6|10|19|11
2037|0|3|8|0
7935|75|35|123|50
10986|3|6|34|11
1982|160|69|211|26
8295|13|7|32|12
6129|2|4|11|1
11460|3|4|32|0
12815|210|146|96|13
14809|0|0|7|3
8574|1|0|23|0
5974|1|1|13|0
14898|0|0|3|0
8952|55|48|95|3
644|5|9|40|2
12367|22|9|60|6
9301|36|26|95|1
4081|0|0|1|0
8548|34|28|60|4
483|78|49|90|8
7903|17|9|15|2
2812|101|43|109|17
14527|5|9|34|1
225|57|67|101|0
5866|79|48|88|26
1049|174|63|179|22
12865|4|4|70|1
5125|49|16|53|6
10917|21|19|44|5
3764|0|11|157|0
5654|0|8|126|1
2769|0|0|1|1
12096|9|12|54|8
6598|17|4|20|3
3101|101|48|93|32
4862|27|12|47|17
10057|140|121|136|32
10592|0|0|14|0
8847|12|15|35|2
15130|74|48|173|13
6450|46|56|113|7
15697|49|34|120|23
6011|3|19|64|13
13251|2|3|20|0
1743|0|1|19|0
1774|3|3|23|4
14179|103|61|156|4
4649|44|40|153|8
14850|7|6|14|0
12103|2|0|11|0
4795|22|16|60|2
3370|0|6|76|1
4974|62|46|149|9
11088|24|13|29|7
1862|2|5|8|2
5211|45|24|37|11
3803|91|82|119|21
7017|2|3|20|3
623|135|91|103|42
8444|8|14|74|13
1602|48|29|101|11
13924|44|27|104|6
514|729|336|193|51
8310|0|0|25|0
686|0|0|12|1
6239|0|0|1|0
14034|0|0|16|0
7942|8|4|20|1
4794|91|72|213|30
5260|78|31|81|7
359|66|22|65|6
1880|34|20|56|1
12521|23|9|20|4
224|4|0|7|0
5202|12|2|10|1
10329|0|1|5|0
6776|12|7|26|1
8463|7|7|27|2
11625|18|13|150|2
5276|12|5|5|0
14488|0|0|30|0
532|0|0|81|2
3833|19|15|25|0
1181|1|4|11|2
10751|22|19|32|2
11990|0|0|3|0
8337|1|1|11|0
4706|1|1|4|0
2032|23|33|75|0
6248|0|1|4|0
5039|50|59|66|17
5564|29|18|27|2
8322|139|90|122|9
13146|40|25|48|1
1408|1|7|135|0
6557|49|61|79|4
12942|15|9|15|3
2707|100|39|64|4
11169|36|17|41|2
2264|100|53|98|2
1348|69|35|82|3
252|1|1|1|0
9538|0|0|2|2
5424|1|1|7|1
11552|12|15|58|9
8300|10|4|23|2
6884|7|4|17|0
9752|3|0|6|0
1886|7|2|21|3
1402|0|2|8|2
51|18|18|52|0
7750|16|8|26|2
10334|2|4|15|1
1938|2|3|10|0
4356|1|24|137|11
6402|4|5|18|2
4211|0|0|3|1
1210|2|3|2|0
4099|22|25|71|4
10516|16|28|25|6
13027|1|0|2|0
8276|30|10|22|1
192|24|23|43|6
6618|12|3|26|1
1308|30|9|23|3
8814|79|34|83|7
9173|30|5|9|0
13256|5|3|28|0
12552|28|12|26|1
1800|1|1|12|1
850|0|3|56|0
7884|43|17|24|2
9307|0|2|2|0
11137|11|9|42|4
6921|1|0|4|0
2282|15|27|27|8
5155|19|21|36|2
749|0|0|31|1
5448|30|18|55|14
11892|20|3|23|2
5206|2|1|13|0
14996|6|3|35|0
2515|20|13|91|3
7262|0|0|2|0
14585|6|1|15|1
14368|4|2|24|0
1747|3|3|13|0
4805|0|0|2|0
9177|1|0|7|0
3207|71|30|121|17
1577|0|1|2|1
14963|156|35|85|14
11113|2|2|57|0
7183|18|14|28|0
15463|9|14|23|0
3129|104|83|88|3
10908|35|17|45|2
3253|94|23|66|7
6347|20|16|33|1
2884|31|29|62|5
11683|0|0|6|0
4199|98|64|113|6
2843|51|38|71|5
7861|22|17|54|0
14085|22|14|35|2
11681|22|10|38|4
2964|20|4|49|4
10907|9|12|69|5
8619|0|4|48|0
5793|3|0|13|0
6169|5|7|19|5
7276|0|0|2|0
14928|0|2|41|3
3613|46|19|80|21
2033|4|4|17|0
14851|34|18|69|5
4739|20|9|29|3
6816|110|69|122|15
10662|1|1|3|1
4158|45|18|100|9
1261|18|12|57|7
8570|0|1|8|0
11308|94|31|112|10
7874|51|44|95|7
3693|4|4|47|1
12877|0|0|4|0
3056|24|20|53|8
3047|48|12|35|9
3430|54|17|47|0
2407|15|15|30|1
4085|119|54|82|6
13205|0|3|45|0
8110|1|0|3|0
12732|0|1|6|0
10807|48|16|57|7
6490|0|1|5|0
4917|40|17|38|1
11803|15|4|19|1
278|0|0|9|0
9421|17|23|46|13
4396|2|1|2|0
11500|12|14|31|4
14215|1|2|7|0
10627|11|5|15|2
12935|2|0|2|0
7359|13|7|27|0
7457|0|2|11|0
7168|0|0|1|0
9584|2|0|7|0
6025|32|18|38|5
851|1|0|1|0
5841|23|13|31|1
5382|33|40|89|3
14911|69|54|73|9
6424|8|18|49|1
524|221|106|248|26
8666|0|0|2|0
8889|18|12|86|2
7676|3|7|31|0
338|4|4|2|0
9280|9|5|14|1
40|12|6|34|0
2536|120|51|74|2
707|16|13|24|1
4652|0|9|124|0
5122|173|101|172|5
12875|5|6|20|1
10984|940|251|273|18
1411|70|36|36|0
2804|61|75|117|3
7074|2|3|27|0
2589|19|8|32|2
15725|4|2|12|1
587|9|6|39|0
9199|0|0|4|0
11886|1|0|6|0
12039|11|7|49|2
8411|0|1|17|0
5152|14|7|32|1
14363|5|6|40|0
13610|9|45|78|1
11566|10|0|16|0
2850|47|32|43|0
1953|17|6|23|2
12107|30|18|37|3
13282|3|3|6|0
2239|131|87|89|1
7031|1|8|10|2
8277|2|0|3|0
332|2|5|21|0
10421|8|1|5|5
11780|48|21|43|3
9352|4|1|3|0
566|86|40|141|2
8027|5|3|19|0
4405|35|22|84|3
595|28|17|109|8
11751|11|18|115|0
976|0|1|13|0
14873|0|0|3|0
14742|27|5|24|1
13927|1|1|7|0
2715|2|0|6|0
11520|2|0|3|0
10598|1|0|6|1
15184|0|1|4|0
1138|0|1|4|0
3021|0|1|4|0
11021|0|0|4|0
15664|5|4|9|0
2077|10|4|19|0
10922|3|5|19|1
10920|0|0|2|0
13594|0|0|21|0
5840|39|42|100|4
7311|0|0|1|0
15066|0|0|106|0
7617|0|0|11|1
7443|7|8|30|3
15671|6|2|11|0
5777|353|104|158|30
1245|0|0|6|0
14950|1|2|6|0
7636|1|1|6|1
3032|0|0|2|0
11094|5|3|16|1
1131|3|3|32|3
3062|0|0|91|1
13537|71|45|137|0
10304|13|9|39|1
9269|155|127|174|6
14123|47|36|125|7
13176|3|4|23|0
5143|14|16|52|2
15456|16|13|53|5
249|12|5|23|1
4248|36|17|28|1
9104|10|4|10|0
4342|79|46|61|6
12233|7|4|12|1
11599|5|3|12|0
15786|13|2|12|2
1427|26|36|81|5
10979|0|0|6|0
1950|0|1|4|0
14393|1|0|9|0
11200|4|0|5|0
2449|0|0|5|0
9542|0|3|25|0
6911|1|8|69|16
336|2|0|2|0
13658|0|0|2|0
1278|0|0|12|0
6540|0|0|9|1
11172|2|3|35|1
13202|1|1|8|0
22|0|1|14|0
10413|0|0|13|0
5909|4|2|7|0
594|7|6|52|1
14190|0|1|2|0
6897|0|0|8|0
1678|2|3|11|0
5023|13|3|16|0
11617|47|13|14|0
1620|98|37|71|5
7160|43|12|22|1
14801|10|4|11|3
7420|8|11|19|0
2178|2|2|10|0
11363|4|0|4|0
3920|5|3|12|0
969|3|1|8|0
1151|0|24|89|1
11233|73|45|75|1
14699|27|22|71|6
9949|0|1|23|1
12561|14|16|49|1
9155|80|52|75|0
9318|0|1|12|0
13125|1|0|3|0
12924|53|18|67|0
9062|0|0|14|0
5530|13|5|78|3
2303|0|0|2|0
6910|1|3|56|0
2993|182|85|182|22
15119|115|59|111|7
6808|23|15|27|0
5176|23|5|36|3
5690|45|18|55|8
13086|2|0|15|0
3004|6|5|29|1
11515|5|5|28|2
5916|36|32|139|10
340|12|12|67|5
1160|21|7|33|4
7835|0|5|139|0
7422|71|45|78|4
2996|52|35|120|8
11253|27|16|31|1
5459|9|2|10|0
5616|231|111|197|8
7724|108|71|131|7
2997|36|12|62|3
13181|18|19|123|6
14881|13|6|36|1
15452|2|1|8|0
14037|13|14|51|0
1561|12|6|22|0
10835|7|7|14|0
6913|3|3|16|1
15342|20|10|14|0
12858|3|1|11|0
15804|2|3|8|1
9424|52|14|26|4
9027|2|0|16|0
7126|4|3|28|0
11106|11|1|24|1
6379|0|0|4|0
12266|4|14|36|6
9089|1|0|30|1
1052|0|1|12|0
7398|10|7|20|0
2765|33|8|12|1
6253|1|2|4|0
10606|37|18|64|4
1249|31|18|59|4
5827|52|30|139|32
4924|247|169|210|50
4787|0|1|2|0
3512|0|0|22|0
8117|10|3|28|1
13815|6|8|22|2
2793|6|6|12|0
10271|6|4|31|2
11653|2|6|25|1
5967|1|2|6|0
12324|2|0|6|0
5045|13|15|104|0
7174|23|15|24|0
9698|53|33|114|12
13702|70|28|140|5
15131|0|0|3|0
13930|316|132|174|17
8022|1|1|18|0
8768|12|4|14|0
4391|3|6|11|1
8381|13|9|9|0
7047|4|6|18|0
11262|401|281|216|18
6459|4|3|22|0
11496|360|207|161|8
5825|20|25|61|1
11352|0|1|12|0
2124|0|0|2|0
7939|10|8|12|1
7802|0|0|9|0
6906|0|1|2|0
1939|0|0|2|0
13053|2|3|12|0
9383|75|46|124|8
10721|139|76|236|11
2059|1|0|6|0
14676|1|0|2|0
7234|148|62|203|3
641|0|0|8|0
1|1|8|166|0
2015|0|12|66|0
6755|21|7|29|1
11360|27|2|16|0
8850|206|82|164|27
9974|339|193|202|10
9970|0|24|152|0
823|17|14|16|0
14954|38|17|71|8
147|4|4|9|0
14901|138|34|163|3
1922|113|101|151|10
6547|44|34|95|22
13275|0|0|4|1
12777|4|4|17|0
7029|2|4|8|0
941|0|2|33|1
12997|59|39|121|6
4186|137|40|101|7
14298|42|22|81|2
917|0|0|8|0
4548|25|8|38|0
4498|9|6|29|2
14186|16|5|54|3
8363|217|117|209|9
2185|30|11|33|0
12774|78|29|102|11
10296|64|23|88|1
4578|0|0|23|0
4752|16|10|28|0
5118|2|6|58|0
7211|8|2|4|0
13102|35|26|75|2
13825|26|28|100|4
11037|0|2|4|0
11485|0|3|15|0
7653|82|23|28|0
8751|73|22|34|2
12205|36|17|19|0
8406|0|2|4|0
10843|8|12|36|0
6506|9|3|14|1
12284|153|69|72|0
2624|74|44|43|2
630|126|56|70|6
7988|40|21|36|3
9626|0|9|45|0
2899|110|52|47|4
15453|60|35|40|1
7113|0|0|13|0
7546|9|3|39|0
8815|2|1|40|2
7817|9|4|29|0
5194|0|0|14|0
830|13|11|57|4
2421|42|27|125|8
4445|93|85|139|19
11342|47|23|26|3
3349|6|11|12|1
12439|15|4|42|1
7280|3|6|37|0
4145|0|5|40|0
565|12|10|44|0
2162|20|19|49|0
1715|16|7|26|1
3215|3|2|4|0
7186|0|0|16|0
2757|0|0|3|0
10587|1|3|36|1
12317|2|3|46|1
9680|5|3|31|0
11357|0|0|7|1
11986|33|15|45|2
1372|15|9|21|0
9748|7|6|22|1
11395|12|16|30|0
15302|340|178|139|7
8021|1|0|6|0
8392|17|20|88|4
12621|39|16|101|12
13793|0|1|4|0
12430|11|7|27|1
12248|21|5|102|1
3578|7|3|5|0
11127|30|11|14|0
4753|0|0|8|0
6194|24|10|85|1
4304|99|121|136|3
15331|73|35|116|4
12540|50|24|85|1
1111|6|2|28|2
7575|16|8|44|0
6190|89|59|97|4
14590|39|22|81|3
633|9|10|48|2
7842|125|74|154|12
15038|54|36|51|0
4106|47|24|90|2
7279|0|0|5|0
5878|141|80|133|4
13066|26|19|46|1
15242|2|4|21|0
151|140|86|189|9
9426|134|68|126|2
48|112|55|165|12
11015|50|20|110|1
11969|26|7|62|1
13346|27|6|30|0
11721|17|13|53|0
6681|56|10|30|0
5030|10|3|17|1
920|1|0|3|0
14856|12|7|43|1
9457|4|2|7|0
5847|239|71|140|17
12538|3|2|21|0
13838|7|5|11|0
13794|7|2|12|0
3673|0|1|5|0
2446|19|28|101|8
6931|25|24|122|4
13253|21|20|72|0
10437|6|1|21|0
205|2|1|17|0
9146|3|4|35|1
8677|7|1|18|0
550|1|4|34|0
9412|1|1|18|0
5973|0|0|14|0
2120|703|244|179|11
11712|257|217|217|7
12563|12|7|16|0
4740|3|0|20|0
687|2|2|14|0
3503|8|9|32|0
6747|0|5|29|0
9916|40|13|54|0
11611|1|2|6|0
10176|21|8|17|0
6701|41|6|33|1
3748|22|11|45|2
14539|0|0|7|0
7093|1|0|8|0
8885|15|8|26|0
5430|4|8|35|0
2807|0|1|22|2
5244|18|9|23|0
4570|0|0|13|0
13055|2|0|19|0
1833|0|0|7|0
5897|1|11|186|1
7938|226|98|143|2
8984|20|19|28|0
12242|31|27|66|3
3417|4|1|12|0
11320|47|9|74|0
15201|0|0|1|0
7345|2|2|44|0
7905|12|8|45|3
14385|11|4|21|0
8398|14|4|28|2
762|123|72|62|0
15326|15|0|7|0
10222|0|0|3|0
9434|19|31|27|2
14597|48|43|65|1
5385|6|1|37|0
11414|5|5|12|0
1881|19|14|34|2
14952|23|15|46|8
14989|0|0|3|0
15644|5|1|9|0
8607|3|5|13|0
3855|1|1|2|0
15360|0|1|9|0
5843|0|2|3|0
7424|1|0|2|0
4970|0|0|3|0
4196|4|2|17|0
13704|36|18|60|2
2826|0|0|2|0
1060|0|0|4|0
15042|2|2|4|0
4491|0|1|2|0
1409|126|54|109|6
15402|98|82|87|6
13592|256|120|135|6
8375|13|6|26|1
6339|275|155|182|21
4827|63|59|168|8
13270|36|24|27|2
3353|29|19|26|4
6269|7|3|26|3
7675|277|137|180|25
14197|0|3|218|1
9143|91|27|121|11
1162|0|0|22|0
1597|23|16|54|2
1472|4|5|7|0
15068|26|8|17|1
12673|8|11|21|2
8349|117|38|79|10
7037|20|5|8|0
12330|140|48|161|9
13826|213|209|146|14
9671|9|11|18|3
11825|1|2|43|0
1003|0|0|37|0
1643|333|98|132|7
626|9|1|5|0
15120|95|47|87|5
8990|103|51|165|25
4400|15|6|39|1
15686|151|115|99|7
2088|10|1|15|3
13766|21|6|63|2
6530|14|13|61|1
2058|22|29|39|3
3308|1|1|7|0
5411|4|9|15|0
7062|9|6|44|0
5929|9|6|35|10
4526|2|0|7|0
4643|4|8|101|2
7932|1|1|5|0
1670|254|158|213|17
11650|3|2|8|1
10184|16|23|26|2
11512|115|55|178|8
15229|46|54|99|2
14055|18|9|21|2
9933|2|3|9|0
6862|181|129|176|14
4998|1|3|32|2
10472|0|0|9|0
8216|4|1|15|2
4829|9|4|23|4
3954|0|0|14|0
11970|69|55|123|6
13535|0|2|55|2
10349|1|3|13|0
6853|114|53|97|1
4785|144|49|59|7
2786|4|5|26|1
9414|0|2|21|1
8357|25|12|18|0
881|8|4|33|2
8403|71|38|114|14
13795|75|28|61|4
13600|0|0|13|0
8869|1|1|20|7
13800|18|14|78|16
4999|1|3|20|3
7609|0|0|80|1
4581|140|98|196|12
7371|163|99|186|30
15158|12|9|53|1
6016|99|31|94|5
13969|151|81|121|10
1547|290|192|182|34
1691|33|22|38|12
4212|1|15|95|8
8159|179|182|208|24
7551|327|130|165|8
3354|9|13|48|7
2781|35|29|88|9
13444|14|30|168|10
2227|0|6|160|0
15169|0|0|3|0
2339|22|17|65|2
5676|5|0|5|1
6471|0|0|4|2
2633|27|17|50|3
13167|42|20|58|29
9069|0|0|5|0
13614|45|38|81|13
721|53|46|99|6
5507|19|10|34|3
7819|0|2|28|2
10281|0|0|6|0
1004|6|7|36|0
9295|7|5|61|2
10398|3|2|7|0
9523|11|15|171|3
11403|3|6|27|0
12728|15|10|59|4
769|3|3|9|3
15371|83|27|122|7
10250|32|30|66|2
5315|10|13|44|3
13006|135|93|111|23
15391|43|33|64|23
3800|0|0|3|0
8977|5|3|27|1
5928|6|2|36|1
8526|14|8|21|1
7956|35|26|49|4
14775|74|22|44|2
6359|0|0|4|0
6960|83|40|133|17
12341|4|3|14|1
4126|7|2|6|0
4654|0|0|26|5
8810|47|33|106|17
12020|3|2|10|0
8410|35|13|36|3
4870|6|3|19|1
3068|0|4|24|0
114|1|3|13|2
7979|89|55|91|12
14203|0|0|6|0
13319|10|1|12|2
14438|5|9|14|0
5890|24|47|82|10
5618|26|8|28|7
13322|54|43|65|4
9274|130|73|146|16
5557|157|54|62|9
10406|34|14|46|2
9496|0|0|1|0
8142|0|10|122|1
5927|32|20|34|1
8908|12|17|14|1
1395|11|4|9|1
1109|20|15|14|2
9509|178|103|221|2
11782|12|10|12|3
5237|38|49|160|5
4929|30|9|33|3
7924|55|39|158|9
11415|2|2|15|0
1744|88|59|162|6
8415|142|141|116|7
10205|32|68|141|10
3301|39|51|68|3
15318|93|56|65|12
15798|1|2|17|1
6887|0|1|43|0
12983|19|21|38|2
8206|11|4|7|0
8177|121|112|134|10
14361|0|0|5|0
11327|19|9|9|1
15375|3|0|5|1
5773|18|19|48|2
6797|2|0|3|1
8162|2|5|65|4
454|0|0|6|0
12907|1|1|5|0
13317|13|9|71|5
7372|66|57|75|2
3653|6|3|15|4
9133|11|6|10|1
3807|3|1|6|1
14948|27|22|25|2
4444|16|14|14|0
5405|0|1|5|0
9264|0|0|3|0
13343|1|0|2|1
15498|0|0|4|2
581|0|0|3|0
690|4|0|4|0
7287|0|0|2|0
9115|50|13|37|5
2034|0|0|2|0
15179|2|5|8|0
13114|0|1|8|0
8017|11|4|107|5
15802|1|0|4|0
7226|0|0|2|0
14292|24|5|9|0
395|1|1|2|1
15618|0|0|2|1
2554|36|11|35|7
1746|0|0|2|1
10632|0|1|2|1
6905|1|11|121|0
12488|1|1|4|0
12338|199|135|144|16
8870|2|1|15|1
6132|2|5|6|0
15681|136|53|78|9
9715|35|35|130|12
12351|6|3|10|3
14416|43|42|99|6
12575|3|2|4|0
1521|12|7|40|1
2496|1|3|9|2
15245|119|69|175|6
2043|18|14|53|3
1628|87|36|75|26
5184|12|6|38|3
8644|0|2|63|0
6195|44|7|36|2
6654|0|0|10|1
5473|48|19|50|1
11|0|0|4|0
1260|194|72|125|21
4299|0|0|4|0
13531|20|22|83|5
15165|4|3|8|0
8256|6|8|14|0
3548|18|5|10|2
1064|25|11|51|1
8016|57|12|70|3
10322|8|0|15|3
2038|14|8|47|3
11052|7|2|15|2
9918|69|29|65|6
2892|0|0|7|0
4402|5|0|12|0
6260|29|5|26|0
13538|20|9|28|5
10252|9|10|77|2
9214|84|20|72|23
104|104|23|67|6
5898|0|0|8|0
6390|69|17|79|12
14746|4|8|23|0
7220|0|0|8|0
7450|1|1|8|1
15264|11|5|8|1
15106|1|0|4|0
339|0|0|8|0
15023|10|3|26|1
2240|66|36|106|4
6640|14|5|25|0
11584|16|9|29|1
1572|3|4|25|1
6834|4|1|4|0
2323|126|33|93|7
852|5|3|9|0
5941|3|6|50|2
5472|2|2|27|0
2787|2|3|32|0
6030|252|93|165|17
1526|0|2|6|0
14789|3|3|14|0
719|1|0|8|0
6061|126|78|101|3
1986|43|21|65|2
5891|0|2|3|0
9727|135|60|119|8
2053|4|3|14|0
8440|0|0|10|0
1061|226|93|110|4
3357|0|0|3|0
12977|1|7|26|2
3145|12|19|52|2
13046|0|1|6|0
12238|199|126|137|9
4682|26|15|76|7
4074|0|0|14|0
5387|14|10|23|6
14748|5|6|27|2
10701|11|5|46|1
9193|0|6|39|1
5016|3|2|44|0
4189|12|14|100|0
5460|261|215|212|21
10154|0|1|116|0
1846|0|2|98|0
15056|21|12|33|10
12664|3|6|58|9
12224|2|2|8|0
13837|22|7|82|10
5830|46|80|116|26
12297|50|18|107|9
11020|1|0|27|0
1078|12|9|79|2
4567|0|2|43|0
12064|6|4|12|1
11529|22|9|26|1
11549|4|0|6|2
10147|23|20|24|2
3860|13|6|53|3
3336|18|14|73|2
12892|2|1|21|2
11066|0|1|28|0
7356|4|4|26|7
11322|4|2|23|0
13852|22|20|56|7
8638|17|28|35|12
4951|9|8|35|9
7399|93|53|58|3
5078|29|25|32|4
14306|48|11|42|4
7015|2|0|17|0
11704|0|0|6|0
11985|33|31|67|10
1474|52|21|68|9
8211|5|7|28|5
12851|1|1|8|0
15353|27|17|63|9
10868|3|1|45|3
10439|12|18|47|6
12236|3|1|12|1
2206|6|5|34|1
11749|21|12|47|5
10435|11|10|62|20
8071|5|1|31|1
3485|14|10|37|8
7574|0|0|3|1
14998|15|19|81|9
7657|2|1|13|0
4353|67|32|117|20
6286|136|82|98|33
6983|1|3|36|4
11289|18|26|71|9
668|55|37|96|17
13564|1|6|8|2
2503|43|36|133|7
9216|4|4|9|0
2919|1|1|3|0
1584|2|1|25|0
12278|33|16|29|6
9488|0|0|2|0
14725|18|6|18|4
10038|0|2|22|0
10287|1|1|4|0
1266|0|0|2|0
6513|14|16|40|4
9205|37|32|117|18
15014|3|3|22|0
2062|57|15|31|6
12623|0|0|2|0
5362|3|3|30|3
13866|0|1|47|0
1254|0|3|97|0
12340|37|33|41|5
9811|80|30|68|10
4017|7|12|24|2
1510|12|6|21|4
6283|3|10|55|6
6228|17|15|60|6
4294|0|0|4|0
174|111|54|98|13
13156|69|64|89|5
2756|18|19|92|20
3521|1|2|68|0
10937|10|9|18|3
13304|2|2|4|0
4437|13|12|27|1
2603|67|39|38|4
222|3|0|6|1
15013|20|17|30|16
1215|0|0|15|0
1157|1|1|26|3
3439|3|3|17|1
7066|0|0|2|0
6100|7|4|25|0
6723|4|4|15|1
282|131|74|106|9
2134|21|8|33|1
14460|2|2|26|0
10514|49|29|37|1
12100|3|7|19|0
15168|81|36|83|3
7222|9|20|86|13
3751|8|6|52|6
14098|1|0|7|0
5734|10|5|39|3
4582|8|4|16|0
11140|3|5|26|0
9046|48|25|75|10
1470|0|1|25|0
14655|0|2|12|0
9900|12|25|160|2
14492|98|86|111|9
13448|34|21|34|11
9570|0|0|12|0
6750|9|3|20|3
4882|15|10|13|3
9227|15|6|29|2
2915|35|16|63|6
12733|1|4|8|2
13472|1|0|7|0
4510|2|1|15|1
14969|0|1|50|1
7417|17|16|59|3
1239|1|0|2|0
9362|0|0|8|0
4319|10|12|39|3
1187|88|52|147|28
1707|1|3|50|0
5304|0|1|20|0
3088|8|3|36|4
6707|3|1|26|3
542|0|0|5|0
4678|3|7|18|0
5096|22|16|40|5
5795|7|2|34|6
11720|24|11|25|7
1500|5|13|21|3
9582|0|0|2|0
4073|86|70|134|22
6122|4|6|18|1
1630|71|57|64|8
2963|12|11|51|5
4453|1|5|30|4
15708|0|1|2|0
753|2|0|6|1
10563|30|26|77|2
12333|57|27|22|2
8405|17|13|69|4
1919|8|4|21|0
14110|30|18|56|1
14874|20|20|76|15
3627|4|2|13|0
11613|1|0|4|0
11779|3|5|24|1
13721|1|0|2|0
1622|0|0|2|0
10277|0|0|7|2
2071|14|4|27|4
6189|57|42|153|17
6979|7|4|21|3
6149|1|1|2|0
13098|31|18|33|22
2522|5|2|12|0
2671|36|19|77|12
6779|0|1|14|0
2122|0|2|125|1
765|37|16|45|2
7934|12|9|30|5
3870|9|9|16|1
11972|9|6|26|0
6448|24|22|157|12
9948|0|2|45|0
10199|0|1|30|0
8057|2|3|7|0
14337|20|9|25|9
12686|50|20|27|1
2243|5|1|8|0
8074|74|37|72|8
1071|1|0|7|1
8464|0|3|4|0
10046|33|15|30|3
1658|10|16|62|3
6909|14|6|15|0
3187|67|46|94|4
4573|11|6|10|0
7738|93|37|95|6
14835|3|0|8|0
3330|4|0|6|2
12375|1|0|6|0
1139|12|13|59|1
2683|2|0|6|1
15296|38|8|31|2
10763|47|29|54|11
663|24|10|29|0
1567|5|7|17|1
7166|8|8|22|3
1234|2|0|29|0
14648|18|19|28|5
3234|33|32|63|2
3161|7|6|24|8
324|81|51|115|6
7767|6|7|20|4
1918|11|9|12|5
10276|1|1|5|0
9499|0|0|2|0
8082|55|30|105|3
12084|135|66|101|12
9568|42|46|71|3
11844|6|13|19|6
11527|111|71|160|30
7116|81|84|100|7
1934|0|0|6|0
4262|45|29|48|16
15397|0|8|63|0
15658|78|42|79|2
9275|11|4|24|2
4166|0|1|10|0
3130|1|2|4|1
13036|0|0|2|0
14842|5|5|24|0
3885|2|0|7|0
11368|0|0|4|0
14262|0|0|5|0
11490|19|7|30|1
495|0|6|6|0
6734|1|1|4|0
5926|9|7|54|1
5824|21|2|6|1
821|0|0|21|0
6981|208|131|159|50
7789|63|48|69|0
10426|2|2|12|0
443|11|9|42|1
1994|2|3|15|2
13873|48|23|66|2
4492|30|14|40|12
267|1|1|4|0
15636|0|0|2|0
15642|1|1|2|0
12890|0|0|3|0
6021|0|0|1|0
7662|46|22|137|7
10478|2|0|1|0
14740|0|3|60|0
30|1|6|12|0
4630|33|13|80|7
11103|1|0|6|0
8166|3|11|52|0
12999|15|26|81|1
15308|43|15|39|0
2307|0|3|18|1
15423|17|15|48|1
3848|0|0|2|0
9932|0|4|122|1
37|2|2|10|0
1477|9|7|70|4
7808|4|1|7|0
2358|0|0|2|0
2396|126|66|119|3
15258|45|27|99|6
8528|14|3|8|0
10369|71|37|34|1
10132|36|21|30|4
3609|14|2|14|0
14418|0|0|2|0
15417|24|9|84|4
7758|0|0|5|0
2321|0|1|2|0
5100|2|0|10|0
12012|36|15|44|4
14885|2|0|3|0
9981|25|15|98|32
5682|30|33|29|1
11387|40|20|66|8
1193|1|0|84|0
15801|138|76|141|4
6245|7|7|6|0
8120|0|0|3|0
4996|0|1|4|0
1507|9|4|15|0
13099|2|5|14|0
14724|2|0|5|3
4961|172|78|112|22
4564|46|38|27|2
12519|99|51|102|19
5040|0|2|8|0
13770|108|54|91|11
12334|2|2|2|0
13455|35|31|65|6
4585|5|11|78|2
12822|2|1|10|0
14228|3|1|9|0
10980|64|78|122|57
8787|10|2|35|4
2532|21|9|25|7
14204|17|7|34|5
12206|102|110|229|20
12636|19|27|65|9
6152|67|95|128|17
3261|13|6|33|1
10400|0|0|8|2
903|13|13|45|15
3806|31|12|45|6
10731|46|16|50|4
2252|27|23|50|1
3908|71|51|83|23
8739|55|81|115|20
15348|26|16|86|4
6489|1|0|2|1
9993|4|11|38|3
14675|0|2|69|0
13308|0|3|99|0
14682|11|9|111|4
12118|7|6|50|0
6210|13|9|47|3
6507|88|60|75|6
12902|18|12|46|1
13511|30|17|44|4
486|3|5|15|1
9936|43|33|124|9
12492|178|101|97|9
11605|50|48|58|8
12800|73|72|98|14
8778|10|8|36|0
3144|167|109|130|19
15311|27|14|35|2
3296|15|14|53|2
14846|3|0|6|1
5330|6|7|14|2
3175|26|12|54|2
13044|47|30|80|6
2953|25|9|22|0
1038|24|9|33|6
14739|2|1|5|0
10069|48|40|128|2
8555|105|73|158|4
8018|8|0|8|0
10048|3|1|13|0
9958|46|27|62|2
4458|5|4|6|0
15087|106|93|89|1
1282|89|58|60|0
7964|12|13|27|0
173|49|55|82|12
10049|119|63|110|7
5696|3|1|4|0
15378|0|10|50|1
15118|1|0|1|0
5470|22|7|60|4
12996|5|11|91|2
2782|0|0|2|1
4359|50|31|44|5
12506|56|40|108|3
6404|57|58|120|6
13983|34|34|79|5
907|17|7|23|0
11641|717|610|276|45
13242|522|320|236|11
11869|61|37|154|8
292|12|16|56|0
10672|1|14|106|1
12568|6|5|24|0
3118|125|73|149|8
14360|0|7|109|0
2825|20|14|83|9
3131|20|32|42|3
13302|17|12|42|1
15143|140|113|124|8
3287|3|6|8|0
12898|3|2|15|1
1706|0|0|33|0
6244|9|5|13|0
4674|96|104|163|10
2089|61|18|36|5
8800|0|2|33|1
4705|37|32|94|19
14793|410|186|191|47
6660|21|19|81|8
6257|2|7|106|1
9043|7|4|26|0
5307|8|1|15|0
6436|2|4|34|2
3132|2|1|12|1
8679|0|1|13|1
3491|13|25|76|0
8327|8|2|12|3
10033|0|2|7|1
8161|30|14|44|2
11554|4|2|20|5
5050|0|4|28|0
6522|25|13|25|1
977|6|4|39|0
